Date	Time	RF_mm	AirT_6m	RH_6m	Pa_kPa	WS_6m	S_in
2008-06-17	5:00:00	0	6.95	107.71	92.57	0.46	0.00
2008-06-17	6:00:00	0	6.48	108.61	92.63	0.38	0.00
2008-06-17	7:00:00	0	6.18	109.11	92.62	0.14	0.00
2008-06-17	8:00:00	0	6.70	109.97	92.71	0.05	0.05
2008-06-17	9:00:00	0	10.52	105.36	92.75	0.72	0.25
2008-06-17	10:00:00	0	15.08	83.36	92.82	1.68	0.45
2008-06-17	11:00:00	0	19.04	66.98	92.83	2.13	0.59
2008-06-17	12:00:00	0	21.48	53.53	92.82	2.25	0.77
2008-06-17	13:00:00	0	22.53	49.73	92.83	2.19	0.95
2008-06-17	14:00:00	0	23.42	44.83	92.83	1.41	0.98
2008-06-17	15:00:00	0	24.06	46.28	92.85	1.28	1.04
2008-06-17	16:00:00	0	25.00	42.11	92.87	1.51	1.08
2008-06-17	17:00:00	0	25.53	37.17	92.86	1.37	0.89
2008-06-17	18:00:00	0	25.94	33.01	92.86	1.10	0.77
2008-06-17	19:00:00	0	25.96	34.71	92.83	1.05	0.62
2008-06-17	20:00:00	0	25.61	36.63	92.82	0.92	0.42
2008-06-17	21:00:00	0	24.79	38.92	92.86	0.78	0.21
2008-06-17	22:00:00	0	22.94	45.77	92.88	0.19	0.02
2008-06-17	23:00:00	0	19.18	59.61	92.93	0.22	0.00
2008-06-18	0:00:00	0	16.54	63.01	93.03	0.19	0.00
2008-06-18	1:00:00	0	13.35	74.22	93.00	0.19	0.00
2008-06-18	2:00:00	0	11.34	84.18	92.97	0.22	0.00
2008-06-18	3:00:00	0	10.41	89.92	92.99	0.10	0.00
2008-06-18	4:00:00	0	9.33	94.93	92.97	0.01	0.00
2008-06-18	5:00:00	0	8.56	100.82	92.93	0.12	0.00
2008-06-18	6:00:00	0	8.00	103.99	92.94	0.10	0.00
2008-06-18	7:00:00	0	7.65	105.89	92.97	0.18	0.00
2008-06-18	8:00:00	0	7.19	107.69	92.97	0.06	0.05
2008-06-18	9:00:00	0	10.89	99.88	93.01	0.12	0.24
2008-06-18	10:00:00	0	15.71	83.87	93.03	0.56	0.44
2008-06-18	11:00:00	0	18.40	71.13	93.02	1.21	0.63
2008-06-18	12:00:00	0	19.98	60.23	93.03	2.27	0.78
2008-06-18	13:00:00	0	21.70	50.01	93.02	2.53	0.90
2008-06-18	14:00:00	0	23.29	34.76	93.03	2.76	0.99
2008-06-18	15:00:00	0	24.51	26.41	93.03	2.47	0.98
2008-06-18	16:00:00	0	25.01	23.86	92.98	2.69	0.97
2008-06-18	17:00:00	0	25.72	20.58	92.92	2.86	0.88
2008-06-18	18:00:00	0	26.27	17.82	92.94	2.67	0.76
2008-06-18	19:00:00	0	26.17	16.99	92.91	2.80	0.60
2008-06-18	20:00:00	0	25.80	21.96	92.90	2.45	0.41
2008-06-18	21:00:00	0	25.48	29.42	92.94	2.46	0.21
2008-06-18	22:00:00	0	24.31	40.99	93.03	1.02	0.02
2008-06-18	23:00:00	0	18.93	67.01	93.05	0.63	0.00
2008-06-19	0:00:00	0	15.30	84.55	93.10	0.24	0.00
2008-06-19	1:00:00	0	13.72	90.56	93.12	0.14	0.00
2008-06-19	2:00:00	0	12.96	95.72	93.13	0.15	0.00
2008-06-19	3:00:00	0	12.53	100.14	93.10	0.08	0.00
2008-06-19	4:00:00	0	12.18	101.37	93.10	0.04	0.00
2008-06-19	5:00:00	0	11.15	105.06	93.07	0.19	0.00
2008-06-19	6:00:00	0	10.36	107.58	93.08	0.35	0.00
2008-06-19	7:00:00	0	9.44	108.86	93.11	0.16	0.00
2008-06-19	8:00:00	0.2	9.35	110.35	93.17	0.09	0.07
2008-06-19	9:00:00	0	13.49	101.60	93.13	0.44	0.25
2008-06-19	10:00:00	0	18.75	84.26	93.20	0.90	0.44
2008-06-19	11:00:00	0	21.04	73.94	93.19	1.03	0.63
2008-06-19	12:00:00	0	23.18	54.58	93.25	1.37	0.79
2008-06-19	13:00:00	0	24.88	49.58	93.25	1.51	0.91
2008-06-19	14:00:00	0	26.09	42.93	93.26	1.64	0.99
2008-06-19	15:00:00	0	26.77	38.51	93.23	2.10	1.01
2008-06-19	16:00:00	0	27.51	33.99	93.23	2.21	0.99
2008-06-19	17:00:00	0	28.06	32.23	93.19	2.24	0.90
2008-06-19	18:00:00	0	28.63	31.59	93.17	2.24	0.77
2008-06-19	19:00:00	0	28.62	31.71	93.14	2.50	0.62
2008-06-19	20:00:00	0	28.20	32.54	93.18	2.47	0.43
2008-06-19	21:00:00	0	27.86	28.23	93.17	1.37	0.21
2008-06-19	22:00:00	0	26.34	38.35	93.18	0.16	0.02
2008-06-19	23:00:00	0	20.49	64.92	93.23	0.09	0.00
2008-06-20	0:00:00	0	16.82	79.63	93.32	0.32	0.00
2008-06-20	1:00:00	0	15.04	89.34	93.32	0.24	0.00
2008-06-20	2:00:00	0	14.06	94.00	93.36	0.14	0.00
2008-06-20	3:00:00	0	13.46	97.11	93.32	0.37	0.00
2008-06-20	4:00:00	0	12.90	101.15	93.34	0.21	0.00
2008-06-20	5:00:00	0	12.49	105.22	93.32	0.16	0.00
2008-06-20	6:00:00	0	11.99	107.05	93.31	0.24	0.00
2008-06-20	7:00:00	0	11.42	108.73	93.30	0.01	0.00
2008-06-20	8:00:00	0	11.64	110.44	93.36	0.09	0.07
2008-06-20	9:00:00	0	14.97	102.57	93.36	0.08	0.22
2008-06-20	10:00:00	0	19.26	85.99	93.33	0.36	0.42
2008-06-20	11:00:00	0	22.73	72.27	93.36	0.85	0.62
2008-06-20	12:00:00	0	25.35	57.94	93.35	0.69	0.77
2008-06-20	13:00:00	0	27.89	49.79	93.33	1.02	0.88
2008-06-20	14:00:00	0	28.99	42.02	93.31	1.43	0.97
2008-06-20	15:00:00	0	29.60	36.98	93.29	1.95	1.00
2008-06-20	16:00:00	0	30.29	32.28	93.27	1.85	0.96
2008-06-20	17:00:00	0	30.65	29.60	93.20	2.00	0.88
2008-06-20	18:00:00	0	30.73	28.75	93.18	1.69	0.75
2008-06-20	19:00:00	0	30.52	29.47	93.16	1.79	0.60
2008-06-20	20:00:00	0	30.01	32.73	93.14	1.91	0.41
2008-06-20	21:00:00	0	28.96	39.80	93.15	1.40	0.21
2008-06-20	22:00:00	0	26.07	53.35	93.15	0.14	0.02
2008-06-20	23:00:00	0	22.30	68.28	93.20	0.27	0.00
2008-06-21	0:00:00	0	20.44	76.72	93.25	0.13	0.00
2008-06-21	1:00:00	0	19.95	80.45	93.25	0.25	0.00
2008-06-21	2:00:00	0	17.91	90.05	93.24	0.16	0.00
2008-06-21	3:00:00	0	16.09	97.19	93.21	0.06	0.00
2008-06-21	4:00:00	0	15.22	101.12	93.20	0.21	0.00
2008-06-21	5:00:00	0	14.48	104.22	93.21	0.12	0.00
2008-06-21	6:00:00	0	13.88	106.89	93.20	0.10	0.00
2008-06-21	7:00:00	0	12.99	108.87	93.14	0.16	0.00
2008-06-21	8:00:00	0	12.96	110.94	93.16	0.24	0.06
2008-06-21	9:00:00	0	16.12	105.36	93.14	0.32	0.22
2008-06-21	10:00:00	0	20.54	78.79	93.17	0.64	0.40
2008-06-21	11:00:00	0	23.64	62.12	93.13	0.84	0.59
2008-06-21	12:00:00	0	25.55	54.18	93.11	1.32	0.73
2008-06-21	13:00:00	0	27.23	49.76	93.08	1.28	0.86
2008-06-21	14:00:00	0	27.95	47.25	93.07	2.05	0.95
2008-06-21	15:00:00	0	28.69	42.77	93.05	2.35	0.97
2008-06-21	16:00:00	0	29.29	38.64	93.01	2.56	0.95
2008-06-21	17:00:00	0	30.17	34.11	92.97	2.70	0.84
2008-06-21	18:00:00	0	30.84	30.92	92.92	2.75	0.74
2008-06-21	19:00:00	0	30.75	28.23	92.94	2.50	0.58
2008-06-21	20:00:00	0	30.20	28.20	92.87	1.97	0.39
2008-06-21	21:00:00	0	29.16	32.77	92.88	0.98	0.17
2008-06-21	22:00:00	0	27.07	44.77	92.88	0.16	0.01
2008-06-21	23:00:00	0	22.02	66.19	92.92	0.43	0.00
2008-06-22	0:00:00	0	19.09	82.71	93.04	0.28	0.00
2008-06-22	1:00:00	0	18.75	79.64	93.04	0.34	0.00
2008-06-22	2:00:00	0	16.57	89.79	93.00	0.29	0.00
2008-06-22	3:00:00	0	15.67	95.00	92.97	0.30	0.00
2008-06-22	4:00:00	0	16.03	94.40	93.01	0.29	0.00
2008-06-22	5:00:00	0	15.65	96.67	92.95	0.13	0.00
2008-06-22	6:00:00	0	15.60	97.11	92.91	0.07	0.00
2008-06-22	7:00:00	0	14.89	100.61	92.89	0.17	0.00
2008-06-22	8:00:00	0	14.23	105.93	92.92	0.14	0.06
2008-06-22	9:00:00	0	16.52	101.17	92.96	0.23	0.22
2008-06-22	10:00:00	0	19.36	87.42	92.99	0.45	0.41
2008-06-22	11:00:00	0	21.09	80.13	92.96	0.62	0.59
2008-06-22	12:00:00	0	23.34	71.14	92.97	0.98	0.74
2008-06-22	13:00:00	0	25.37	64.09	92.95	1.16	0.86
2008-06-22	14:00:00	0	26.68	50.80	92.92	1.72	0.95
2008-06-22	15:00:00	0	27.81	45.73	92.87	1.80	0.98
2008-06-22	16:00:00	0	28.47	41.93	92.83	2.28	0.89
2008-06-22	17:00:00	0	28.40	40.93	92.79	1.78	0.70
2008-06-22	18:00:00	0	28.62	41.94	92.76	1.96	0.67
2008-06-22	19:00:00	0	26.26	49.64	92.73	2.00	0.61
2008-06-22	20:00:00	0	25.22	61.34	92.72	1.84	0.40
2008-06-22	21:00:00	0	24.84	58.53	92.72	1.03	0.19
2008-06-22	22:00:00	0	24.03	58.96	92.73	0.24	0.02
2008-06-22	23:00:00	0	19.04	82.21	92.75	0.12	0.00
2008-06-23	0:00:00	0	15.33	105.23	92.79	0.44	0.00
2008-06-23	1:00:00	0	15.56	107.26	92.74	0.24	0.00
2008-06-23	2:00:00	0	15.48	107.01	92.79	0.25	0.00
2008-06-23	3:00:00	0	15.09	103.11	92.75	0.30	0.00
2008-06-23	4:00:00	0	14.84	103.67	92.74	0.09	0.00
2008-06-23	5:00:00	0	14.11	106.57	92.71	0.18	0.00
2008-06-23	6:00:00	0	13.15	109.08	92.70	0.21	0.00
2008-06-23	7:00:00	0	12.54	109.13	92.71	0.20	0.00
2008-06-23	8:00:00	0	12.53	108.47	92.75	0.50	0.05
2008-06-23	9:00:00	0	13.54	108.17	92.79	0.47	0.19
2008-06-23	10:00:00	0	13.96	108.39	92.84	0.59	0.39
2008-06-23	11:00:00	0	14.38	105.81	92.81	0.78	0.58
2008-06-23	12:00:00	0	15.35	101.73	92.85	0.90	0.73
2008-06-23	13:00:00	0	17.02	91.98	92.86	1.28	0.85
2008-06-23	14:00:00	0	19.52	82.29	92.82	1.67	0.92
2008-06-23	15:00:00	0	21.72	72.25	92.79	1.35	1.01
2008-06-23	16:00:00	0	23.52	60.85	92.72	1.67	0.83
2008-06-23	17:00:00	0	24.89	48.04	92.69	1.25	0.60
2008-06-23	18:00:00	0	25.56	42.83	92.62	2.78	0.58
2008-06-23	19:00:00	0	25.90	38.36	92.60	2.26	0.10
2008-06-23	20:00:00	0	25.97	36.05	92.61	0.88	0.08
2008-06-23	21:00:00	0	25.48	37.85	92.64	1.03	0.02
2008-06-23	22:00:00	0	24.21	47.80	92.65	1.83	0.02
2008-06-23	23:00:00	23.2	19.28	74.45	92.92	3.53	0.00
2008-06-24	0:00:00	1.4	16.10	88.19	92.96	1.11	0.00
2008-06-24	1:00:00	0	14.28	89.56	92.84	0.71	0.00
2008-06-24	2:00:00	0	12.98	96.40	92.85	0.61	0.00
2008-06-24	3:00:00	0	11.96	100.24	92.86	0.72	0.00
2008-06-24	4:00:00	0	11.24	102.89	92.87	0.66	0.00
2008-06-24	5:00:00	0	10.79	105.03	92.90	0.44	0.00
2008-06-24	6:00:00	0	10.32	107.03	92.96	0.49	0.00
2008-06-24	7:00:00	0.2	9.96	108.51	92.94	0.71	0.00
2008-06-24	8:00:00	0	10.41	110.00	93.01	1.07	0.03
2008-06-24	9:00:00	0	13.54	103.12	93.04	1.32	0.07
2008-06-24	10:00:00	0	16.84	95.45	93.04	1.25	0.10
2008-06-24	11:00:00	0	18.70	86.77	93.07	1.14	0.14
2008-06-24	12:00:00	0	20.91	73.82	93.05	1.19	0.28
2008-06-24	13:00:00	0	23.31	65.92	93.07	1.20	0.65
2008-06-24	14:00:00	0	25.49	55.63	93.07	1.63	0.93
2008-06-24	15:00:00	0	26.60	46.34	93.07	1.53	1.00
2008-06-24	16:00:00	0	27.71	41.33	93.01	1.85	0.97
2008-06-24	17:00:00	0	28.53	39.91	92.99	2.04	0.89
2008-06-24	18:00:00	0	29.17	37.48	93.02	2.23	0.76
2008-06-24	19:00:00	0	29.55	34.79	92.98	1.97	0.61
2008-06-24	20:00:00	0	29.71	33.74	92.95	1.86	0.42
2008-06-24	21:00:00	0	29.42	36.67	92.93	1.33	0.21
2008-06-24	22:00:00	0	27.46	51.28	93.00	0.12	0.02
2008-06-24	23:00:00	0	22.61	73.17	93.04	0.28	0.00
2008-06-25	0:00:00	0	19.43	91.46	93.07	0.40	0.00
2008-06-25	1:00:00	0	17.85	97.59	93.11	0.32	0.00
2008-06-25	2:00:00	0	16.59	103.28	93.09	0.12	0.00
2008-06-25	3:00:00	0	15.58	105.55	93.10	0.20	0.00
2008-06-25	4:00:00	0	15.85	104.63	93.10	0.16	0.00
2008-06-25	5:00:00	0	15.63	105.09	93.08	0.06	0.00
2008-06-25	6:00:00	0	16.06	101.12	93.09	0.08	0.00
2008-06-25	7:00:00	0	15.05	101.78	93.10	0.12	0.00
2008-06-25	8:00:00	0	14.60	102.60	93.14	0.14	0.06
2008-06-25	9:00:00	0	15.87	96.01	93.14	0.57	0.22
2008-06-25	10:00:00	0	17.55	88.58	93.14	1.72	0.41
2008-06-25	11:00:00	0	19.47	82.01	93.12	1.87	0.60
2008-06-25	12:00:00	0	21.68	73.60	93.15	1.55	0.75
2008-06-25	13:00:00	0	23.85	66.01	93.15	1.44	0.87
2008-06-25	14:00:00	0	26.28	57.42	93.15	1.19	0.96
2008-06-25	15:00:00	0	28.58	49.81	93.10	1.52	0.99
2008-06-25	16:00:00	0	29.68	42.84	93.07	1.32	0.95
2008-06-25	17:00:00	0	30.39	39.57	93.05	1.33	0.85
2008-06-25	18:00:00	0	30.45	38.33	93.01	1.01	0.74
2008-06-25	19:00:00	0	30.37	34.91	93.00	1.06	0.58
2008-06-25	20:00:00	0	29.97	37.78	92.94	0.84	0.40
2008-06-25	21:00:00	0	29.23	42.27	92.95	0.83	0.20
2008-06-25	22:00:00	0	27.68	50.51	92.97	0.26	0.02
2008-06-25	23:00:00	0	24.08	61.78	93.01	0.01	0.00
2008-06-26	0:00:00	0	22.50	66.07	93.03	0.06	0.00
2008-06-26	1:00:00	0	20.28	75.11	93.01	0.05	0.00
2008-06-26	2:00:00	0	18.60	79.69	93.03	0.29	0.00
2008-06-26	3:00:00	0	17.23	83.55	93.02	0.27	0.00
2008-06-26	4:00:00	0	16.15	88.22	92.96	0.34	0.00
2008-06-26	5:00:00	0	15.37	91.34	92.97	0.40	0.00
2008-06-26	6:00:00	0	14.66	95.09	92.98	1.01	0.00
2008-06-26	7:00:00	0	14.14	97.41	93.03	0.71	0.00
2008-06-26	8:00:00	0	13.78	99.65	93.03	0.76	0.05
2008-06-26	9:00:00	0	14.61	95.75	93.07	1.33	0.20
2008-06-26	10:00:00	0	16.57	86.00	93.13	1.42	0.39
2008-06-26	11:00:00	0	18.64	76.97	93.13	1.53	0.58
2008-06-26	12:00:00	0	20.23	70.00	93.16	0.89	0.73
2008-06-26	13:00:00	0	22.49	60.26	93.15	1.17	0.85
2008-06-26	14:00:00	0	24.45	48.01	93.15	1.11	0.94
2008-06-26	15:00:00	0	25.79	40.29	93.12	1.57	0.96
2008-06-26	16:00:00	0	26.99	36.21	93.13	2.19	0.94
2008-06-26	17:00:00	0	28.09	32.92	93.08	2.24	0.85
2008-06-26	18:00:00	0	28.91	30.14	93.07	2.34	0.70
2008-06-26	19:00:00	0	29.41	26.76	93.03	3.36	0.55
2008-06-26	20:00:00	0	29.46	24.15	93.06	2.60	0.38
2008-06-26	21:00:00	0	28.96	24.21	93.06	1.74	0.19
2008-06-26	22:00:00	0	26.61	36.41	93.11	0.49	0.03
2008-06-26	23:00:00	0	20.47	63.52	93.22	0.56	0.00
2008-06-27	0:00:00	0	16.22	78.01	93.28	1.20	0.00
2008-06-27	1:00:00	0	14.25	85.72	93.39	1.43	0.00
2008-06-27	2:00:00	0	12.95	93.86	93.42	0.43	0.00
2008-06-27	3:00:00	0	12.47	97.16	93.43	0.53	0.00
2008-06-27	4:00:00	0	11.76	99.66	93.42	0.57	0.00
2008-06-27	5:00:00	0	11.38	101.58	93.48	1.81	0.00
2008-06-27	6:00:00	0	12.13	90.98	93.44	1.25	0.00
2008-06-27	7:00:00	0	12.45	79.57	93.43	0.76	0.00
2008-06-27	8:00:00	0	12.09	78.15	93.49	1.15	0.05
2008-06-27	9:00:00	0	13.88	67.69	93.51	2.33	0.21
2008-06-27	10:00:00	0	16.17	59.66	93.53	2.57	0.41
2008-06-27	11:00:00	0	18.35	53.48	93.58	2.63	0.60
2008-06-27	12:00:00	0	20.71	49.87	93.52	2.75	0.76
2008-06-27	13:00:00	0	23.80	42.15	93.49	2.79	0.88
2008-06-27	14:00:00	0	26.26	29.65	93.49	2.87	0.97
2008-06-27	15:00:00	0	28.05	24.07	93.47	3.00	1.00
2008-06-27	16:00:00	0	29.35	20.73	93.43	3.02	0.97
2008-06-27	17:00:00	0	30.03	22.68	93.34	2.42	0.88
2008-06-27	18:00:00	0	30.61	22.95	93.33	2.19	0.76
2008-06-27	19:00:00	0	30.99	22.93	93.32	1.92	0.60
2008-06-27	20:00:00	0	30.89	23.63	93.30	1.78	0.42
2008-06-27	21:00:00	0	30.30	26.26	93.29	1.46	0.22
2008-06-27	22:00:00	0	28.01	38.45	93.32	0.34	0.02
2008-06-27	23:00:00	0	22.20	63.15	93.31	0.06	0.00
2008-06-28	0:00:00	0	18.80	74.35	93.38	0.16	0.00
2008-06-28	1:00:00	0	16.67	83.78	93.42	0.11	0.00
2008-06-28	2:00:00	0	15.51	89.06	93.42	0.20	0.00
2008-06-28	3:00:00	0	14.17	95.78	93.38	0.21	0.00
2008-06-28	4:00:00	0	13.03	100.14	93.39	0.14	0.00
2008-06-28	5:00:00	0	12.10	103.03	93.38	0.41	0.00
2008-06-28	6:00:00	0	11.41	104.18	93.43	1.55	0.00
2008-06-28	7:00:00	0	10.75	104.08	93.40	0.92	0.00
2008-06-28	8:00:00	0	10.81	105.15	93.41	0.48	0.05
2008-06-28	9:00:00	0	14.59	94.07	93.41	1.50	0.22
2008-06-28	10:00:00	0	18.42	74.44	93.38	1.68	0.42
2008-06-28	11:00:00	0	20.56	66.62	93.35	1.81	0.61
2008-06-28	12:00:00	0	23.05	57.29	93.36	1.95	0.77
2008-06-28	13:00:00	0	25.56	47.18	93.31	2.42	0.89
2008-06-28	14:00:00	0	27.70	36.46	93.30	2.33	0.98
2008-06-28	15:00:00	0	29.47	28.55	93.24	2.00	1.01
2008-06-28	16:00:00	0	30.37	26.95	93.20	2.01	0.98
2008-06-28	17:00:00	0	30.77	25.74	93.14	1.77	0.88
2008-06-28	18:00:00	0	30.96	23.78	93.10	1.19	0.75
2008-06-28	19:00:00	0	30.74	23.64	93.03	1.67	0.60
2008-06-28	20:00:00	0	30.49	24.84	93.03	1.43	0.41
2008-06-28	21:00:00	0	29.65	26.44	93.05	0.78	0.20
2008-06-28	22:00:00	0	27.63	32.78	93.05	0.18	0.02
2008-06-28	23:00:00	0	23.75	40.40	93.10	0.29	0.00
2008-06-29	0:00:00	0	19.13	62.23	93.14	0.35	0.00
2008-06-29	1:00:00	0	16.87	73.16	93.14	0.24	0.00
2008-06-29	2:00:00	0	15.36	82.57	93.12	0.11	0.00
2008-06-29	3:00:00	0	13.85	92.09	93.13	0.13	0.00
2008-06-29	4:00:00	0	13.31	97.51	93.07	0.08	0.00
2008-06-29	5:00:00	0	13.49	101.91	93.09	0.13	0.00
2008-06-29	6:00:00	0	13.62	101.18	93.05	0.21	0.00
2008-06-29	7:00:00	0	13.66	99.45	93.08	0.26	0.00
2008-06-29	8:00:00	0	13.75	97.99	93.10	0.33	0.06
2008-06-29	9:00:00	0	15.17	91.44	93.15	0.52	0.21
2008-06-29	10:00:00	0	16.89	84.29	93.15	1.63	0.41
2008-06-29	11:00:00	0	18.76	78.14	93.11	1.61	0.59
2008-06-29	12:00:00	0	20.53	71.79	93.10	1.26	0.75
2008-06-29	13:00:00	0	22.53	64.23	93.08	1.43	0.87
2008-06-29	14:00:00	0	24.70	55.76	93.05	1.43	0.96
2008-06-29	15:00:00	0	26.66	46.56	93.01	1.21	0.98
2008-06-29	16:00:00	0	28.27	37.66	92.99	2.16	0.94
2008-06-29	17:00:00	0	29.54	32.51	92.96	2.39	0.86
2008-06-29	18:00:00	0	30.18	31.16	92.94	2.59	0.73
2008-06-29	19:00:00	0	30.35	29.28	92.93	2.51	0.58
2008-06-29	20:00:00	0	29.92	27.98	92.89	2.01	0.39
2008-06-29	21:00:00	0	29.21	28.46	92.92	1.61	0.20
2008-06-29	22:00:00	0	27.21	37.88	92.94	0.55	0.04
2008-06-29	23:00:00	0	21.52	62.94	93.02	0.34	0.00
2008-06-30	0:00:00	0	19.39	68.58	93.06	0.15	0.00
2008-06-30	1:00:00	0	18.58	70.67	93.09	0.48	0.00
2008-06-30	2:00:00	0	17.42	78.39	93.07	0.25	0.00
2008-06-30	3:00:00	0	16.41	82.06	93.03	0.18	0.00
2008-06-30	4:00:00	0	15.86	75.39	93.05	0.14	0.00
2008-06-30	5:00:00	0	15.30	76.71	93.02	0.29	0.00
2008-06-30	6:00:00	0	13.74	87.08	93.06	0.42	0.00
2008-06-30	7:00:00	0	12.07	94.68	93.10	0.87	0.00
2008-06-30	8:00:00	0	11.61	100.05	93.09	0.87	0.05
2008-06-30	9:00:00	0	15.04	88.41	93.12	1.30	0.20
2008-06-30	10:00:00	0	19.26	70.94	93.11	1.41	0.40
2008-06-30	11:00:00	0	20.95	70.31	93.11	1.37	0.59
2008-06-30	12:00:00	0	22.92	61.19	93.11	1.40	0.74
2008-06-30	13:00:00	0	24.45	44.35	93.13	1.32	0.87
2008-06-30	14:00:00	0	25.25	38.21	93.07	1.48	0.96
2008-06-30	15:00:00	0	26.49	30.63	93.03	1.58	0.99
2008-06-30	16:00:00	0	27.29	26.66	93.00	1.68	0.96
2008-06-30	17:00:00	0	27.68	23.83	92.91	1.49	0.87
2008-06-30	18:00:00	0	27.07	22.23	92.84	1.35	0.74
2008-06-30	19:00:00	0	26.95	24.71	92.83	1.66	0.59
2008-06-30	20:00:00	0	26.24	25.79	92.81	2.35	0.41
2008-06-30	21:00:00	0	25.07	32.84	92.84	1.93	0.21
2008-06-30	22:00:00	0	23.53	41.27	92.88	0.18	0.02
2008-06-30	23:00:00	0	20.92	51.99	92.85	0.30	0.00
2008-07-01	0:00:00	0	18.54	62.28	92.95	0.54	0.00
2008-07-01	1:00:00	0	15.80	74.14	92.94	0.36	0.00
2008-07-01	2:00:00	0	14.53	82.43	92.92	0.24	0.00
2008-07-01	3:00:00	0	14.29	84.66	92.89	0.20	0.00
2008-07-01	4:00:00	0	12.88	90.22	92.85	0.21	0.00
2008-07-01	5:00:00	0	12.87	95.56	92.86	0.21	0.00
2008-07-01	6:00:00	0	14.32	94.02	92.81	0.11	0.00
2008-07-01	7:00:00	0	14.13	97.41	92.85	0.06	0.00
2008-07-01	8:00:00	0	14.36	100.73	92.84	0.14	0.05
2008-07-01	9:00:00	0	15.27	97.76	92.86	0.76	0.21
2008-07-01	10:00:00	0	14.53	95.34	92.89	1.57	0.41
2008-07-01	11:00:00	0	15.01	85.16	92.90	2.44	0.60
2008-07-01	12:00:00	0	16.60	72.42	92.91	2.09	0.76
2008-07-01	13:00:00	0	17.73	62.01	92.87	3.15	0.90
2008-07-01	14:00:00	0	18.61	48.96	92.88	2.76	0.97
2008-07-01	15:00:00	0	19.28	44.11	92.84	2.57	1.02
2008-07-01	16:00:00	0	19.05	45.54	92.79	3.08	0.99
2008-07-01	17:00:00	0	18.92	42.25	92.81	3.24	0.77
2008-07-01	18:00:00	0	19.72	40.07	92.80	3.69	0.47
2008-07-01	19:00:00	0	18.11	50.13	92.77	3.28	0.41
2008-07-01	20:00:00	0	17.91	49.11	92.78	3.45	0.31
2008-07-01	21:00:00	0	17.62	46.47	92.77	2.37	0.14
2008-07-01	22:00:00	0	16.40	46.56	92.80	2.45	0.03
2008-07-01	23:00:00	0	13.94	51.29	92.85	0.85	0.00
2008-07-02	0:00:00	0	12.38	60.14	92.86	0.88	0.00
2008-07-02	1:00:00	0	11.45	69.23	92.81	0.45	0.00
2008-07-02	2:00:00	0	10.80	73.44	92.79	0.58	0.00
2008-07-02	3:00:00	0	9.99	77.65	92.74	0.61	0.00
2008-07-02	4:00:00	0	8.60	84.49	92.68	0.32	0.00
2008-07-02	5:00:00	0	8.19	87.18	92.66	0.64	0.00
2008-07-02	6:00:00	0	7.47	89.74	92.64	1.27	0.00
2008-07-02	7:00:00	0	6.84	91.80	92.63	1.28	0.00
2008-07-02	8:00:00	0	6.11	97.09	92.59	0.87	0.02
2008-07-02	9:00:00	0	9.34	87.48	92.62	1.77	0.04
2008-07-02	10:00:00	0	11.70	75.54	92.70	4.03	0.09
2008-07-02	11:00:00	0	13.32	64.49	92.72	3.53	0.35
2008-07-02	12:00:00	0	14.72	54.31	92.70	4.29	0.65
2008-07-02	13:00:00	0	15.81	48.92	92.69	4.16	0.80
2008-07-02	14:00:00	0	16.71	43.79	92.72	4.51	0.78
2008-07-02	15:00:00	0	17.78	42.29	92.65	4.52	0.90
2008-07-02	16:00:00	0	18.90	38.67	92.64	4.24	0.49
2008-07-02	17:00:00	0	19.67	37.39	92.64	4.44	0.54
2008-07-02	18:00:00	0	20.60	34.25	92.63	3.80	0.69
2008-07-02	19:00:00	0	21.13	30.95	92.63	4.83	0.29
2008-07-02	20:00:00	0	21.46	31.78	92.62	3.87	0.29
2008-07-02	21:00:00	0	21.17	33.11	92.69	3.49	0.22
2008-07-02	22:00:00	0	19.93	35.78	92.74	2.69	0.03
2008-07-02	23:00:00	0	15.52	55.56	92.75	1.10	0.00
2008-07-03	0:00:00	0	11.95	69.43	92.84	2.27	0.00
2008-07-03	1:00:00	0	10.46	77.98	92.85	1.14	0.00
2008-07-03	2:00:00	0	9.38	82.54	92.86	1.50	0.00
2008-07-03	3:00:00	0	8.64	86.25	92.85	1.11	0.00
2008-07-03	4:00:00	0	8.37	86.74	92.84	0.92	0.00
2008-07-03	5:00:00	0	8.46	87.58	92.83	0.57	0.00
2008-07-03	6:00:00	0	8.48	90.61	92.87	0.71	0.00
2008-07-03	7:00:00	0	8.13	97.20	92.91	0.42	0.00
2008-07-03	8:00:00	0	8.20	99.89	93.00	0.46	0.05
2008-07-03	9:00:00	0	11.70	90.19	93.01	1.28	0.22
2008-07-03	10:00:00	0	15.41	75.36	93.05	2.08	0.43
2008-07-03	11:00:00	0	18.20	61.26	93.05	2.27	0.62
2008-07-03	12:00:00	0	19.47	50.62	93.05	2.69	0.79
2008-07-03	13:00:00	0	21.17	37.38	93.08	2.18	0.90
2008-07-03	14:00:00	0	22.47	44.53	93.07	2.14	1.01
2008-07-03	15:00:00	0	23.85	48.80	93.03	1.73	1.03
2008-07-03	16:00:00	0	25.04	48.84	93.02	1.96	1.00
2008-07-03	17:00:00	0	25.45	48.43	93.02	1.90	0.90
2008-07-03	18:00:00	0	25.50	48.76	92.95	1.47	0.78
